time	V(quada)	V(quadb)
4.327676287433794e-05	3.611022e+02	-3.607587e+02
4.327679806520141e-05	3.610336e+02	-3.606895e+02
4.327680314550339e-05	3.610237e+02	-3.606795e+02
4.327681330610734e-05	3.610038e+02	-3.606595e+02
4.327683362731524e-05	3.609641e+02	-3.606194e+02
4.327687426973104e-05	3.608846e+02	-3.605391e+02
4.327692045217166e-05	3.607939e+02	-3.604476e+02
4.327696505843664e-05	3.607062e+02	-3.603591e+02
4.327701523744556e-05	3.606074e+02	-3.602593e+02
4.327733734429315e-05	3.599673e+02	-3.596134e+02
4.327765945114075e-05	3.593161e+02	-3.589563e+02
4.327798155798834e-05	3.586538e+02	-3.582882e+02
4.327830366483593e-05	3.579804e+02	-3.576089e+02
4.327862577168352e-05	3.572958e+02	-3.569185e+02
4.327894787853111e-05	3.566001e+02	-3.562170e+02
4.327926998537870e-05	3.558933e+02	-3.555043e+02
4.327994004634669e-05	3.543780e+02	-3.539770e+02
4.328128016828267e-05	3.512031e+02	-3.507782e+02
4.328323884060091e-05	3.463060e+02	-3.458465e+02
4.328454984597252e-05	3.428524e+02	-3.423700e+02
4.328537406561678e-05	3.405826e+02	-3.400858e+02
4.328616217249917e-05	3.383501e+02	-3.378396e+02
4.328648065887366e-05	3.374319e+02	-3.369159e+02
4.328662140729381e-05	3.370215e+02	-3.365032e+02
4.328670861540552e-05	3.367660e+02	-3.362461e+02
4.328680039120417e-05	3.364961e+02	-3.359746e+02
4.328688657881215e-05	3.362419e+02	-3.357189e+02
4.328699198186492e-05	3.359300e+02	-3.354052e+02
4.328711622895162e-05	3.355609e+02	-3.350340e+02
4.328727892197526e-05	3.350753e+02	-3.345456e+02
4.328745755308024e-05	3.345392e+02	-3.340064e+02
4.328769502069296e-05	3.338221e+02	-3.332853e+02
4.328787742917821e-05	3.332682e+02	-3.327283e+02
4.328800958116336e-05	3.328646e+02	-3.323225e+02
4.328815610532458e-05	3.324150e+02	-3.318704e+02
4.328833347269960e-05	3.318679e+02	-3.313203e+02
4.328854770078899e-05	3.312032e+02	-3.306520e+02
4.328879566226394e-05	3.304283e+02	-3.298729e+02
4.328909436833574e-05	3.294868e+02	-3.289264e+02
4.328947800341692e-05	3.282644e+02	-3.276977e+02
4.329001459213543e-05	3.265282e+02	-3.259525e+02
4.329092202339427e-05	3.235216e+02	-3.229311e+02
4.329246423916707e-05	3.182492e+02	-3.176336e+02
4.329410721099016e-05	3.123993e+02	-3.117575e+02
4.329634694420435e-05	3.040149e+02	-3.033384e+02
4.329927639314923e-05	2.924507e+02	-2.917302e+02
4.330206016741819e-05	2.808499e+02	-2.800893e+02
4.330479100644592e-05	2.688739e+02	-2.680755e+02
4.330737818569525e-05	2.570016e+02	-2.561692e+02
4.331004658807958e-05	2.442481e+02	-2.433822e+02
4.331265776553747e-05	2.313015e+02	-2.304046e+02
4.331527137841126e-05	2.179043e+02	-2.169781e+02
4.331778339286016e-05	2.046408e+02	-2.036882e+02
4.332020329256572e-05	1.915339e+02	-1.905574e+02
4.332220508214467e-05	1.804519e+02	-1.794570e+02
4.332423142321412e-05	1.690105e+02	-1.679981e+02
4.332666018935388e-05	1.550481e+02	-1.540164e+02
4.332912670971059e-05	1.406103e+02	-1.395608e+02
4.333223864746201e-05	1.220568e+02	-1.209876e+02
4.333592491819106e-05	9.967838e+01	-9.858974e+01
4.334055678220419e-05	7.107678e+01	-6.996980e+01
4.334615421949305e-05	3.604852e+01	-3.492869e+01
4.335362450449907e-05	-1.085892e+01	1.197880e+01
4.336528359649801e-05	-8.190442e+01	8.298475e+01
4.338574412853908e-05	-2.000062e+02	2.009504e+02
4.339101199999999e-05	-2.278098e+02	2.287030e+02
4.339833625707817e-05	-2.618770e+02	2.626799e+02
4.340887199999999e-05	-3.064879e+02	3.071478e+02
4.340992557429217e-05	-3.102437e+02	3.108875e+02
4.341203272287654e-05	-3.174647e+02	3.180761e+02
4.341650406824743e-05	-3.320316e+02	3.325727e+02
4.341701816465174e-05	-3.335604e+02	3.340931e+02
4.342010274307764e-05	-3.421754e+02	3.426575e+02
4.342673200000000e-05	-3.580196e+02	3.583896e+02
4.342781894668341e-05	-3.601814e+02	3.605325e+02
4.342890589336683e-05	-3.622305e+02	3.625627e+02
4.342999284005025e-05	-3.641671e+02	3.644803e+02
4.343107978673366e-05	-3.659910e+02	3.662851e+02
4.343216673341707e-05	-3.677024e+02	3.679773e+02
4.343325368010049e-05	-3.693011e+02	3.695568e+02
4.343434062678390e-05	-3.707872e+02	3.710237e+02
4.343444344606476e-05	-3.709213e+02	3.711559e+02
4.343464908462649e-05	-3.711855e+02	3.714164e+02
4.343470049426693e-05	-3.712509e+02	3.714810e+02
4.343480331354779e-05	-3.713808e+02	3.716090e+02
4.343487747715293e-05	-3.714740e+02	3.717009e+02
4.343492674660196e-05	-3.715356e+02	3.717616e+02
4.343496853392120e-05	-3.715876e+02	3.718128e+02
4.343500811755295e-05	-3.716367e+02	3.718612e+02
4.343504903029349e-05	-3.716872e+02	3.719111e+02
4.343510061087187e-05	-3.717508e+02	3.719737e+02
4.343510719140272e-05	-3.717589e+02	3.719817e+02
4.343512035246442e-05	-3.717751e+02	3.719976e+02
4.343514667458781e-05	-3.718073e+02	3.720294e+02
4.343519931883461e-05	-3.718715e+02	3.720927e+02
4.343530335731312e-05	-3.719977e+02	3.722170e+02
4.343539902309273e-05	-3.721128e+02	3.723304e+02
4.343553211053092e-05	-3.722714e+02	3.724867e+02
4.343566236532191e-05	-3.724249e+02	3.726378e+02
4.343584425582917e-05	-3.726361e+02	3.728457e+02
4.343607982941011e-05	-3.729040e+02	3.731094e+02
4.343648064289395e-05	-3.733474e+02	3.735457e+02
4.343690370832249e-05	-3.738004e+02	3.739911e+02
4.343725050848232e-05	-3.741589e+02	3.743434e+02
4.343756525348766e-05	-3.744752e+02	3.746541e+02
4.343760526780707e-05	-3.745147e+02	3.746928e+02
4.343767179590959e-05	-3.745794e+02	3.747563e+02
4.343774663617353e-05	-3.746518e+02	3.748274e+02
4.343782968696766e-05	-3.747314e+02	3.749055e+02
4.343790540059701e-05	-3.748033e+02	3.749761e+02
4.343802871781845e-05	-3.749194e+02	3.750899e+02
4.343809896432974e-05	-3.749850e+02	3.751542e+02
4.343816701709101e-05	-3.750479e+02	3.752159e+02
4.343823704134657e-05	-3.751121e+02	3.752788e+02
4.343830921698214e-05	-3.751776e+02	3.753431e+02
4.343844521559167e-05	-3.752993e+02	3.754623e+02
4.343871721281071e-05	-3.755355e+02	3.756936e+02
4.343926120724881e-05	-3.759852e+02	3.761334e+02
4.343995740180579e-05	-3.765092e+02	3.766447e+02
4.344134979091975e-05	-3.773640e+02	3.774742e+02
4.344413456914767e-05	-3.785154e+02	3.785744e+02
4.344705283809245e-05	-3.790336e+02	3.790387e+02
4.344908072208271e-05	-3.788726e+02	3.788401e+02
4.345123726776428e-05	-3.781831e+02	3.781103e+02
4.345334093382849e-05	-3.769863e+02	3.768741e+02
4.345656551796316e-05	-3.742456e+02	3.740732e+02
4.345979813408155e-05	-3.704935e+02	3.702608e+02
4.346311126213040e-05	-3.657661e+02	3.654719e+02
4.346349217974357e-05	-3.651452e+02	3.648439e+02
4.346425401496992e-05	-3.637861e+02	3.634708e+02
4.346577768542263e-05	-3.609503e+02	3.606071e+02
4.346615860303580e-05	-3.602066e+02	3.598564e+02
4.346692043826216e-05	-3.586642e+02	3.583000e+02
4.346749181468192e-05	-3.574633e+02	3.570888e+02
4.346844410871486e-05	-3.554005e+02	3.550087e+02
4.346883693000345e-05	-3.545222e+02	3.541233e+02
4.346890835205592e-05	-3.543604e+02	3.539603e+02
4.346900358145921e-05	-3.541439e+02	3.537420e+02
4.346919404026580e-05	-3.537090e+02	3.533037e+02
4.346921071804701e-05	-3.536708e+02	3.532652e+02
4.346924407360942e-05	-3.535941e+02	3.531879e+02
4.346931078473424e-05	-3.534402e+02	3.530329e+02
4.346944420698388e-05	-3.531318e+02	3.527220e+02
4.346945599437770e-05	-3.531045e+02	3.526945e+02
4.346947956916534e-05	-3.530497e+02	3.526393e+02
4.346952671874061e-05	-3.529400e+02	3.525287e+02
4.346957482478554e-05	-3.528279e+02	3.524157e+02
4.346963251676870e-05	-3.526931e+02	3.522799e+02
4.346968369747771e-05	-3.525732e+02	3.521591e+02
4.346973717826901e-05	-3.524477e+02	3.520327e+02
4.347010769578072e-05	-3.515681e+02	3.511465e+02
4.347057084267036e-05	-3.504542e+02	3.500243e+02
4.347072963588966e-05	-3.500661e+02	3.496333e+02
4.347096014885222e-05	-3.494995e+02	3.490626e+02
4.347114218888412e-05	-3.490481e+02	3.486080e+02
4.347132422891602e-05	-3.485928e+02	3.481494e+02
4.347150626894792e-05	-3.481336e+02	3.476871e+02
4.347168830897982e-05	-3.476706e+02	3.472208e+02
4.347187034901172e-05	-3.472037e+02	3.467506e+02
4.347205238904362e-05	-3.467328e+02	3.462766e+02
4.347223442907552e-05	-3.462581e+02	3.457987e+02
4.347317390929854e-05	-3.437415e+02	3.432656e+02
4.347505286974457e-05	-3.385107e+02	3.380022e+02
4.347607067392851e-05	-3.355612e+02	3.350352e+02
4.347694043837753e-05	-3.329504e+02	3.324095e+02
4.347749667974874e-05	-3.312416e+02	3.306913e+02
4.347800100980526e-05	-3.296646e+02	3.291058e+02
4.347839551252665e-05	-3.284147e+02	3.278493e+02
4.347869028627629e-05	-3.274701e+02	3.268998e+02
4.347905056781564e-05	-3.263040e+02	3.257278e+02
4.347938104900096e-05	-3.252237e+02	3.246419e+02
4.347978941213689e-05	-3.238749e+02	3.232865e+02
4.348015771631138e-05	-3.226440e+02	3.220496e+02
4.348076060327459e-05	-3.206035e+02	3.199992e+02
4.348124288294019e-05	-3.189486e+02	3.183365e+02
4.348184828433708e-05	-3.168401e+02	3.162183e+02
4.348242986674166e-05	-3.147787e+02	3.141476e+02
4.348351924217350e-05	-3.108341e+02	3.101858e+02
4.348468549713200e-05	-3.064900e+02	3.058235e+02
4.348660366094558e-05	-2.990888e+02	2.983931e+02
4.348864915847427e-05	-2.908700e+02	2.901438e+02
4.349113346306277e-05	-2.804167e+02	2.796550e+02
4.349401204302249e-05	-2.677349e+02	2.669336e+02
4.349670038683165e-05	-2.553503e+02	2.545136e+02
4.349936146509818e-05	-2.425767e+02	2.417068e+02
4.350192430378733e-05	-2.298184e+02	2.289183e+02
4.350450783180091e-05	-2.165298e+02	2.156010e+02
4.350701793554433e-05	-2.032386e+02	2.022836e+02
4.350940652575757e-05	-1.902700e+02	1.892915e+02
4.351139178638751e-05	-1.792573e+02	1.782606e+02
4.351337518673718e-05	-1.680534e+02	1.670396e+02
4.351517904163555e-05	-1.576965e+02	1.566682e+02
4.351743640706287e-05	-1.445273e+02	1.434824e+02
4.352006413374634e-05	-1.289400e+02	1.278777e+02
4.352365641521779e-05	-1.072589e+02	1.061763e+02
4.352759167717571e-05	-8.309715e+01	8.199691e+01
4.353293888833067e-05	-4.977322e+01	4.865683e+01
4.353880900063997e-05	-1.287287e+01	1.174988e+01
4.354789627027534e-05	4.405619e+01	-4.516787e+01
4.355807742451196e-05	1.061486e+02	-1.072189e+02
4.357014578948377e-05	1.740023e+02	-1.749807e+02
4.358976999999999e-05	2.743125e+02	-2.750873e+02
4.359155599999999e-05	2.817173e+02	-2.824672e+02
4.359512799999999e-05	2.958796e+02	-2.965785e+02
4.360048600000000e-05	3.151800e+02	-3.157982e+02
4.360762999999999e-05	3.384455e+02	-3.389516e+02
4.360977319999999e-05	3.441583e+02	-3.446288e+02
4.361334519999999e-05	3.529747e+02	-3.533852e+02
4.361847099999999e-05	3.633978e+02	-3.637198e+02
4.361872099999999e-05	3.638406e+02	-3.641582e+02
4.361889915047457e-05	3.641537e+02	-3.644681e+02
4.361894368809321e-05	3.642314e+02	-3.645450e+02
4.361903276333050e-05	3.643858e+02	-3.646979e+02
4.361911005990682e-05	3.645193e+02	-3.648301e+02
4.361917089427881e-05	3.646240e+02	-3.649337e+02
4.361922182165104e-05	3.647113e+02	-3.650201e+02
4.361926080427713e-05	3.647780e+02	-3.650861e+02
4.361930133063004e-05	3.648471e+02	-3.651545e+02
4.361934653891389e-05	3.649241e+02	-3.652307e+02
4.361939300028838e-05	3.650030e+02	-3.653087e+02
4.361944359237796e-05	3.650887e+02	-3.653935e+02
4.361945127228722e-05	3.651016e+02	-3.654064e+02
4.361946663210575e-05	3.651276e+02	-3.654320e+02
4.361949735174279e-05	3.651793e+02	-3.654833e+02
4.361955879101689e-05	3.652825e+02	-3.655854e+02
4.361966275674440e-05	3.654564e+02	-3.657575e+02
4.361977340398548e-05	3.656403e+02	-3.659395e+02
4.361991276311852e-05	3.658702e+02	-3.661669e+02
4.362006452141889e-05	3.661183e+02	-3.664124e+02
4.362026289701363e-05	3.664388e+02	-3.667293e+02
4.362056495749141e-05	3.669215e+02	-3.672067e+02
4.362061169656770e-05	3.669954e+02	-3.672798e+02
4.362070517472029e-05	3.671418e+02	-3.674245e+02
4.362089213102547e-05	3.674319e+02	-3.677113e+02
4.362118339964655e-05	3.678773e+02	-3.681516e+02
4.362149932796448e-05	3.683529e+02	-3.686216e+02
4.362167115676856e-05	3.686081e+02	-3.688737e+02
4.362170923532896e-05	3.686640e+02	-3.689290e+02
4.362178539244977e-05	3.687753e+02	-3.690389e+02
4.362184404661603e-05	3.688607e+02	-3.691232e+02
4.362190461748070e-05	3.689485e+02	-3.692099e+02
4.362197482599008e-05	3.690497e+02	-3.693100e+02
4.362204956069839e-05	3.691569e+02	-3.694158e+02
4.362219903011500e-05	3.693697e+02	-3.696259e+02
4.362230514335340e-05	3.695197e+02	-3.697740e+02
4.362239016261187e-05	3.696389e+02	-3.698918e+02
4.362245478991382e-05	3.697291e+02	-3.699808e+02
4.362251593708918e-05	3.698140e+02	-3.700646e+02
4.362258035929119e-05	3.699030e+02	-3.701525e+02
4.362265065552749e-05	3.699996e+02	-3.702478e+02
4.362279124800009e-05	3.701907e+02	-3.704364e+02
4.362307243294529e-05	3.705656e+02	-3.708062e+02
4.362363480283568e-05	3.712903e+02	-3.715209e+02
4.362441394367325e-05	3.722318e+02	-3.724484e+02
4.362597222534840e-05	3.738767e+02	-3.740651e+02
4.362908878869870e-05	3.765201e+02	-3.766516e+02
4.363174777581315e-05	3.781347e+02	-3.782173e+02
4.363377734311771e-05	3.788439e+02	-3.788888e+02
4.363592163873003e-05	3.790983e+02	-3.791032e+02
4.363793663670625e-05	3.788562e+02	-3.788234e+02
4.364085025740263e-05	3.777028e+02	-3.776153e+02
4.364426048391264e-05	3.753121e+02	-3.751606e+02
4.364751158895585e-05	3.721759e+02	-3.719633e+02
4.364790944094143e-05	3.717086e+02	-3.714886e+02
4.364870514491259e-05	3.706490e+02	-3.704142e+02
4.365029655285489e-05	3.683998e+02	-3.681354e+02
4.365069440484047e-05	3.677990e+02	-3.675272e+02
4.365149010881163e-05	3.665365e+02	-3.662499e+02
4.365208688678999e-05	3.655408e+02	-3.652432e+02
4.365308151675394e-05	3.638130e+02	-3.634971e+02
4.365349180161406e-05	3.630699e+02	-3.627465e+02
4.365356639886136e-05	3.629326e+02	-3.626078e+02
4.365366586185775e-05	3.627484e+02	-3.624217e+02
4.365386478785055e-05	3.623781e+02	-3.620478e+02
4.365387100428782e-05	3.623665e+02	-3.620361e+02
4.365388343716237e-05	3.623432e+02	-3.620125e+02
4.365390830291147e-05	3.622965e+02	-3.619654e+02
4.365395803440967e-05	3.622029e+02	-3.618708e+02
4.365405749740606e-05	3.620151e+02	-3.616813e+02
4.365406633264795e-05	3.619984e+02	-3.616644e+02
4.365408400313174e-05	3.619649e+02	-3.616306e+02
4.365411934409931e-05	3.618978e+02	-3.615629e+02
4.365412426380083e-05	3.618885e+02	-3.615534e+02
4.365413410320387e-05	3.618698e+02	-3.615345e+02
4.365415378200995e-05	3.618323e+02	-3.614967e+02
4.365419313962209e-05	3.617573e+02	-3.614210e+02
4.365424009421958e-05	3.616676e+02	-3.613304e+02
4.365428398042241e-05	3.615836e+02	-3.612456e+02
4.365433241498014e-05	3.614906e+02	-3.611517e+02
4.365467072216525e-05	3.608357e+02	-3.604906e+02
4.365500902935035e-05	3.601684e+02	-3.598172e+02
4.365534733653545e-05	3.594887e+02	-3.591313e+02
4.365568564372056e-05	3.587965e+02	-3.584330e+02
4.365602395090566e-05	3.580919e+02	-3.577222e+02
4.365636225809076e-05	3.573749e+02	-3.569991e+02
4.365670056527587e-05	3.566455e+02	-3.562636e+02
4.365748000243390e-05	3.549060e+02	-3.545101e+02
4.365903887674998e-05	3.512414e+02	-3.508177e+02
4.366107143156941e-05	3.461852e+02	-3.457255e+02
4.366219815767373e-05	3.432303e+02	-3.427509e+02
4.366294211706686e-05	3.411972e+02	-3.407048e+02
4.366353205792799e-05	3.395463e+02	-3.390436e+02
4.366375956200611e-05	3.388999e+02	-3.383933e+02
4.366395562244587e-05	3.383376e+02	-3.378275e+02
4.366405310441899e-05	3.380565e+02	-3.375448e+02
4.366412882553966e-05	3.378375e+02	-3.373244e+02
4.366420684438254e-05	3.376111e+02	-3.370967e+02
4.366430134261783e-05	3.373360e+02	-3.368200e+02
4.366443509870566e-05	3.369451e+02	-3.364268e+02
4.366457738252729e-05	3.365274e+02	-3.360066e+02
4.366479112676214e-05	3.358963e+02	-3.353719e+02
4.366498621505426e-05	3.353167e+02	-3.347889e+02
4.366519795229900e-05	3.346838e+02	-3.341525e+02
4.366533518071807e-05	3.342714e+02	-3.337377e+02
4.366547586561653e-05	3.338465e+02	-3.333104e+02
4.366562909043834e-05	3.333813e+02	-3.328426e+02
4.366582914642286e-05	3.327706e+02	-3.322285e+02
4.366605189245733e-05	3.320862e+02	-3.315403e+02
4.366632689730502e-05	3.312345e+02	-3.306840e+02
4.366665602247226e-05	3.302053e+02	-3.296493e+02
4.366710928294185e-05	3.287696e+02	-3.282061e+02
4.366777654387272e-05	3.266136e+02	-3.260389e+02
4.366906913312081e-05	3.223111e+02	-3.217153e+02
4.367088979184201e-05	3.160193e+02	-3.153941e+02
4.367271926925417e-05	3.093875e+02	-3.087334e+02
4.367538496930686e-05	2.991953e+02	-2.985004e+02
4.367822660010700e-05	2.877260e+02	-2.869892e+02
4.368102883938606e-05	2.757954e+02	-2.750188e+02
4.368364793627638e-05	2.640898e+02	-2.632777e+02
4.368629966513219e-05	2.517135e+02	-2.508672e+02
4.368891635428097e-05	2.390163e+02	-2.381379e+02
4.369155152532623e-05	2.257704e+02	-2.248614e+02
4.369409514310949e-05	2.125733e+02	-2.116366e+02
4.369657994617520e-05	1.993105e+02	-1.983483e+02
4.369901433729924e-05	1.859819e+02	-1.849964e+02
4.370152310845336e-05	1.719105e+02	-1.709030e+02
4.370460389159113e-05	1.542211e+02	-1.531891e+02
4.370807492084098e-05	1.338139e+02	-1.327577e+02
4.371250484147487e-05	1.071433e+02	-1.060617e+02
4.371805249828298e-05	7.300056e+01	-7.189630e+01
4.372576726598908e-05	2.479471e+01	-2.367674e+01
4.373783523079121e-05	-4.959882e+01	5.069558e+01
4.375885968655856e-05	-1.748925e+02	1.758839e+02
4.376162952630790e-05	-1.904297e+02	1.913990e+02
4.376716920580658e-05	-2.191648e+02	2.200760e+02
4.377515064100264e-05	-2.569526e+02	2.577677e+02
4.378623000000000e-05	-3.045920e+02	3.052589e+02
4.378733793589974e-05	-3.085792e+02	3.092293e+02
4.378955380769921e-05	-3.162333e+02	3.168494e+02
4.379398555129815e-05	-3.304028e+02	3.309489e+02
4.379822770130211e-05	-3.423487e+02	3.428254e+02
4.380409000000000e-05	-3.568842e+02	3.572625e+02
4.380467622986979e-05	-3.580717e+02	3.584398e+02
4.380584868960937e-05	-3.603462e+02	3.606939e+02
4.380995229869791e-05	-3.674897e+02	3.677657e+02
4.381024541363280e-05	-3.679295e+02	3.682003e+02
4.381083164350259e-05	-3.687926e+02	3.690530e+02
4.381095664350260e-05	-3.689731e+02	3.692313e+02
4.381098789350259e-05	-3.690177e+02	3.692753e+02
4.381099570600260e-05	-3.690288e+02	3.692863e+02
4.381101133100259e-05	-3.690510e+02	3.693082e+02
4.381104258100259e-05	-3.690954e+02	3.693520e+02
4.381108127610717e-05	-3.691502e+02	3.694062e+02
4.381111377624842e-05	-3.691961e+02	3.694515e+02
4.381114857267797e-05	-3.692452e+02	3.695000e+02
4.381118592599912e-05	-3.692977e+02	3.695518e+02
4.381123299962031e-05	-3.693636e+02	3.696169e+02
4.381128470769350e-05	-3.694359e+02	3.696883e+02
4.381133483119049e-05	-3.695057e+02	3.697572e+02
4.381134327305880e-05	-3.695175e+02	3.697688e+02
4.381136015679542e-05	-3.695409e+02	3.697919e+02
4.381139392426867e-05	-3.695876e+02	3.698380e+02
4.381146145921516e-05	-3.696807e+02	3.699299e+02
4.381157927603593e-05	-3.698421e+02	3.700893e+02
4.381168895658254e-05	-3.699912e+02	3.702364e+02
4.381183543581112e-05	-3.701883e+02	3.704309e+02
4.381198257867119e-05	-3.703842e+02	3.706241e+02
4.381219006619821e-05	-3.706559e+02	3.708922e+02
4.381253794506593e-05	-3.711020e+02	3.713321e+02
4.381292989333842e-05	-3.715918e+02	3.718149e+02
4.381328648791966e-05	-3.720249e+02	3.722417e+02
4.381359415459221e-05	-3.723901e+02	3.726013e+02
4.381363619530737e-05	-3.724391e+02	3.726497e+02
4.381372027673768e-05	-3.725362e+02	3.727452e+02
4.381377929727806e-05	-3.726040e+02	3.728120e+02
4.381383745278444e-05	-3.726704e+02	3.728773e+02
4.381389963137360e-05	-3.727411e+02	3.729469e+02
4.381396749496928e-05	-3.728177e+02	3.730223e+02
4.381404683653462e-05	-3.729067e+02	3.731099e+02
4.381410899531428e-05	-3.729761e+02	3.731782e+02
4.381416728529075e-05	-3.730407e+02	3.732418e+02
4.381422707050373e-05	-3.731067e+02	3.733066e+02
4.381430252495209e-05	-3.731894e+02	3.733879e+02
4.381437969887644e-05	-3.732732e+02	3.734704e+02
4.381453404672515e-05	-3.734387e+02	3.736331e+02
4.381480389238889e-05	-3.737220e+02	3.739116e+02
4.381517725594592e-05	-3.741015e+02	3.742843e+02
4.381569935894605e-05	-3.746051e+02	3.747785e+02
4.381658113000240e-05	-3.753762e+02	3.755335e+02
4.381834467211510e-05	-3.766157e+02	3.767408e+02
4.382187175634051e-05	-3.782972e+02	3.783575e+02
4.382447308506000e-05	-3.788129e+02	3.788249e+02
4.382731559517628e-05	-3.785376e+02	3.784965e+02
4.382965111480767e-05	-3.776833e+02	3.775984e+02
4.383211540545509e-05	-3.760872e+02	3.759560e+02
4.383518000638393e-05	-3.732024e+02	3.730136e+02
4.383846598606477e-05	-3.693084e+02	3.690580e+02
4.383886939514850e-05	-3.687488e+02	3.684910e+02
4.383967621331596e-05	-3.675017e+02	3.672288e+02
4.384128984965087e-05	-3.648741e+02	3.645713e+02
4.384169325873459e-05	-3.641778e+02	3.638674e+02
4.384250007690205e-05	-3.626941e+02	3.623688e+02
4.384411371323696e-05	-3.595946e+02	3.592397e+02
4.384451712232069e-05	-3.587807e+02	3.584185e+02
4.384532394048815e-05	-3.570911e+02	3.567142e+02
4.384552564503001e-05	-3.566598e+02	3.562791e+02
4.384594166064760e-05	-3.557552e+02	3.553670e+02
4.384601729985080e-05	-3.555884e+02	3.551989e+02
4.384611815212173e-05	-3.553650e+02	3.549736e+02
4.384631985666360e-05	-3.549162e+02	3.545212e+02
4.384632615993053e-05	-3.549022e+02	3.545070e+02
4.384633876646440e-05	-3.548739e+02	3.544786e+02
4.384636397953213e-05	-3.548174e+02	3.544216e+02
4.384641440566760e-05	-3.547042e+02	3.543074e+02
4.384651525793853e-05	-3.544771e+02	3.540786e+02
4.384652430594249e-05	-3.544567e+02	3.540580e+02
4.384654240195041e-05	-3.544158e+02	3.540168e+02
4.384657859396626e-05	-3.543340e+02	3.539342e+02
4.384662637171850e-05	-3.542257e+02	3.538251e+02
4.384668116896206e-05	-3.541012e+02	3.536996e+02
4.384672885648016e-05	-3.539927e+02	3.535902e+02
4.384678030669198e-05	-3.538753e+02	3.534719e+02
4.384692770134484e-05	-3.535371e+02	3.531311e+02
4.384712422754867e-05	-3.530819e+02	3.526724e+02
4.384734276007321e-05	-3.525737e+02	3.521603e+02
4.384756129259774e-05	-3.520605e+02	3.516431e+02
4.384777982512228e-05	-3.515421e+02	3.511208e+02
4.384799835764682e-05	-3.510187e+02	3.505935e+02
4.384821689017136e-05	-3.504903e+02	3.500611e+02
4.384843542269590e-05	-3.499567e+02	3.495236e+02
4.384865395522044e-05	-3.494181e+02	3.489811e+02
4.384896029805806e-05	-3.486525e+02	3.482101e+02
4.384957298373332e-05	-3.470898e+02	3.466366e+02
4.385057921382762e-05	-3.444468e+02	3.439758e+02
4.385173217750701e-05	-3.413090e+02	3.408178e+02
4.385281969535676e-05	-3.382307e+02	3.377207e+02
4.385405016810027e-05	-3.346277e+02	3.340966e+02
4.385460917206311e-05	-3.329460e+02	3.324053e+02
4.385508780837576e-05	-3.314772e+02	3.309284e+02
4.385533641905745e-05	-3.307045e+02	3.301516e+02
4.385571720589537e-05	-3.295078e+02	3.289485e+02
4.385608821644136e-05	-3.283302e+02	3.277647e+02
4.385643289451233e-05	-3.272244e+02	3.266531e+02
4.385679777898299e-05	-3.260406e+02	3.254633e+02
4.385727402811543e-05	-3.244784e+02	3.238933e+02
4.385763315867356e-05	-3.232870e+02	3.226959e+02
4.385806227473493e-05	-3.218470e+02	3.212490e+02
4.385845295075373e-05	-3.205200e+02	3.199156e+02
4.385907327841647e-05	-3.183829e+02	3.177684e+02
4.385977352918784e-05	-3.159250e+02	3.152993e+02
4.386094375292094e-05	-3.117182e+02	3.110740e+02
4.386226619388822e-05	-3.068112e+02	3.061464e+02
4.386435588315697e-05	-2.987465e+02	2.980498e+02
4.386669614683067e-05	-2.893084e+02	2.885771e+02
4.386923954353881e-05	-2.785474e+02	2.777798e+02
4.387203651480608e-05	-2.661508e+02	2.653449e+02
4.387466697165960e-05	-2.539714e+02	2.531312e+02
4.387729705352105e-05	-2.412979e+02	2.404251e+02
4.387983024533479e-05	-2.286509e+02	2.277484e+02
4.388233850013455e-05	-2.157255e+02	2.147952e+02
4.388473317479175e-05	-2.030489e+02	2.020935e+02
4.388660875438620e-05	-1.928914e+02	1.919176e+02
4.388838531642233e-05	-1.830834e+02	1.820929e+02
4.389016290080546e-05	-1.731026e+02	1.720965e+02
4.389218703312342e-05	-1.615432e+02	1.605205e+02
4.389477268748261e-05	-1.465108e+02	1.454687e+02
4.389793528462654e-05	-1.277677e+02	1.267047e+02
4.390187510357976e-05	-1.039529e+02	1.028681e+02
4.390655893582715e-05	-7.510884e+01	7.400444e+01
4.391244420315499e-05	-3.832559e+01	3.720668e+01
4.391990498247073e-05	8.551607e+00	-9.672321e+00
4.393037569016632e-05	7.327057e+01	-7.436336e+01
4.394452338310165e-05	1.578013e+02	-1.588174e+02
4.394926800000000e-05	1.844759e+02	-1.854537e+02
4.395763876620330e-05	2.276754e+02	-2.285652e+02
4.396712800000000e-05	2.733198e+02	-2.740970e+02
4.396807692337967e-05	2.773515e+02	-2.781158e+02
4.396997477013901e-05	2.852017e+02	-2.859395e+02
4.397377046365768e-05	3.001423e+02	-3.008255e+02
4.397743899901607e-05	3.138733e+02	-3.145022e+02
4.397752377112293e-05	3.141703e+02	-3.147979e+02
4.397803240376409e-05	3.159367e+02	-3.165565e+02
4.398227529258047e-05	3.296962e+02	-3.302491e+02
4.398498800000000e-05	3.378657e+02	-3.383749e+02
4.398620719900008e-05	3.412380e+02	-3.417272e+02
4.398742639800016e-05	3.444753e+02	-3.449442e+02
4.398864559700024e-05	3.475774e+02	-3.480259e+02
4.398986479600032e-05	3.505445e+02	-3.509724e+02
4.399108399500040e-05	3.533764e+02	-3.537836e+02
